its_contract_item.parent_id -> its_contract_item.id  [its_contract_item_parent_id_its_contract_item_fk]
its_contract_samat_aslan.bi_user_id -> its_bi_users.id  [its_contract_samat_aslan_bi_user_id_its_bi_users_fk]
its_contract_samat_aslan.cli_id -> its_cli.id  [its_contract_samat_aslan_cli_id_its_cli_fk]
its_contract_samat_aslan.company_id -> companies.id  [its_contract_samat_aslan_company_id_companies_fk]
its_contract_samat_aslan.created_by -> users.id  [its_contract_samat_aslan_created_by_users_fk]
its_contract_samat_aslan.currency_id -> its_currency.id  [its_contract_samat_aslan_currency_id_its_currency_fk]
its_contract_samat_aslan.project_id -> projects.id  [its_contract_samat_aslan_project_id_projects_fk]
its_contract_samat_aslan.user_id -> users.id  [its_contract_samat_aslan_user_id_users_fk]
its_contract_tpl.author -> users.id  [its_contract_tpl_author_users_fk]
its_contract_tpl.ed_id -> its_contract_ed.id  [its_contract_tpl_ed_id_its_contract_ed_fk]
its_contract_tpl.file_id -> files.id  [its_contract_tpl_file_id_files_fk]
its_contract_tpl.file_id2 -> files.id  [its_contract_tpl_file_id2_files_fk]
its_contract_tpl.item_id -> its_contract_item.id  [its_contract_tpl_item_id_its_contract_item_fk]
its_contract_tpl.type -> its_contract_ed.id  [its_contract_tpl_type_its_contract_ed_fk]
its_contract_tpl.type -> its_contract_tpl_ct.id  [its_contract_tpl_type_its_contract_tpl_ct_fk]
its_contract_tpl.type -> its_type_contract.id  [its_contract_tpl_type_its_type_contract_fk]
its_contract_tpl.type_id -> its_type_contract.id  [its_contract_tpl_type_id_its_type_contract_fk]
its_contract_tpl_cli.cli_id -> its_cli.id  [its_contract_tpl_cli_cli_id_its_cli_fk]
its_contract_tpl_cli.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_cli_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_comp.company_id -> companies.id  [its_contract_tpl_comp_company_id_companies_fk]
its_contract_tpl_comp.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_comp_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_comp.project_id -> projects.id  [its_contract_tpl_comp_project_id_projects_fk]
its_contract_tpl_ct.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_ct_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_ct.type_id -> its_type_contract.id  [its_contract_tpl_ct_type_id_its_type_contract_fk]
its_contract_tpl_di.division_id -> inagro_division.id  [its_contract_tpl_di_division_id_inagro_division_fk]
its_contract_tpl_di.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_di_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_ho.holding_id -> holding.id  [its_contract_tpl_ho_holding_id_holding_fk]
its_contract_tpl_ho.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_ho_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_it.item_type_id -> its_ref_item_type.id  [its_contract_tpl_it_item_type_id_its_ref_item_type_fk]
its_contract_tpl_it.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_it_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_pr.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_pr_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_pr.project_id -> projects.id  [its_contract_tpl_pr_project_id_projects_fk]
its_contract_tpl_pv_id.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_pv_id_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_pv_id.pv_id -> its_ref_podvidytovarovuslug.id  [its_contract_tpl_pv_id_pv_id_its_ref_podvidytovarovuslug_fk]
its_contract_tpl_tp_9.created_by -> users.id  [its_contract_tpl_tp_9_created_by_users_fk]
its_contract_tpl_tp_9.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_tp_9_its_contract_tpl_id_its_contract_tpl_fk]
its_contract_tpl_var.data_type_id -> data_types.id  [its_contract_tpl_var_data_type_id_data_types_fk]
its_contract_tpl_var.input_entity_id -> entities.id  [its_contract_tpl_var_input_entity_id_entities_fk]
its_contract_tpl_varfound.its_contract_tpl_id -> its_contract_tpl.id  [its_contract_tpl_varfound_its_contract_tpl_id_its_contract_t_fk]
its_contract_upon_app_contrag.bankaccount_id -> its_bankaccount.id  [its_contract_upon_app_contrag_bankaccount_id_its_bankaccount_fk]
its_contract_upon_app_contrag.cli_assignee_id -> its_cli_assignee.id  [its_contract_upon_app_contrag_cli_assignee_id_its_cli_assign_fk]
its_contract_upon_app_contrag.cli_id -> its_cli.id  [its_contract_upon_app_contrag_cli_id_its_cli_fk]
its_contract_upon_app_contrag.project_id -> projects.id  [its_contract_upon_app_contrag_project_id_projects_fk]
its_contract_upon_app_files.file_id -> files.id  [its_contract_upon_app_files_file_id_files_fk]
its_contract_upon_app_status.status_id -> its_ref_contract_pstat.id  [its_contract_upon_app_status_status_id_its_ref_contract_psta_fk]
its_contract_upon_app_tp_1.bank_id -> its_cli.id  [its_contract_upon_app_tp_1_bank_id_its_cli_fk]
its_contract_upon_app_tp_1.bin_org -> its_cli.id  [its_contract_upon_app_tp_1_bin_org_its_cli_fk]
its_contract_upon_app_tp_1.side_org -> its_cli.id  [its_contract_upon_app_tp_1_side_org_its_cli_fk]
its_contract_upon_app_tp_1.signer_id -> users.id  [its_contract_upon_app_tp_1_signer_id_users_fk]
its_contract_upon_azamat_files.file_id -> files.id  [its_contract_upon_azamat_files_file_id_files_fk]
its_contractor_create_file.file_id -> files.id  [its_contractor_create_file_file_id_files_fk]
its_contractor_type.created_by -> users.id  [its_contractor_type_created_by_users_fk]
its_control.author_id -> users.id  [its_control_author_id_users_fk]
its_control.company_id -> companies.id  [its_control_company_id_companies_fk]
its_control.condition -> its_req_stat.id  [its_control_condition_its_req_stat_fk]
its_control.controler -> its_r_aud_supervisory.id  [its_control_controler_its_r_aud_supervisory_fk]
its_control.created_by -> users.id  [its_control_created_by_users_fk]
its_control.file_id2 -> files.id  [its_control_file_id2_files_fk]
its_control.its_d_aud_id -> its_d_aud.id  [its_control_its_d_aud_id_its_d_aud_fk]
its_control.priority_id -> its_r_aud_doc_priority.id  [its_control_priority_id_its_r_aud_doc_priority_fk]
its_control.project_id -> projects.id  [its_control_project_id_projects_fk]
its_control.representative_id -> users.id  [its_control_representative_id_users_fk]
its_control.req_id -> its_req.id  [its_control_req_id_its_req_fk]
its_control.staff_position_id -> staff_position.id  [its_control_staff_position_id_staff_position_fk]
its_control.users_companies_id -> users_companies.id  [its_control_users_companies_id_users_companies_fk]
its_control_files.file_id -> files.id  [its_control_files_file_id_files_fk]
its_control_files.its_control_id -> its_control.id  [its_control_files_its_control_id_its_control_fk]
its_control_tp_1.its_control_id -> its_control.id  [its_control_tp_1_its_control_id_its_control_fk]
its_control_tp_2.its_control_id -> its_control.id  [its_control_tp_2_its_control_id_its_control_fk]
its_control_tp_3.its_control_id -> its_control.id  [its_control_tp_3_its_control_id_its_control_fk]
its_control_tp_5.file_id -> files.id  [its_control_tp_5_file_id_files_fk]
its_control_tp_5.its_control_id -> its_control.id  [its_control_tp_5_its_control_id_its_control_fk]
its_control_tp_new.its_control_id -> its_control.id  [its_control_tp_new_its_control_id_its_control_fk]
its_corespondent.created_by -> users.id  [its_corespondent_created_by_users_fk]
its_corespondent.type_organ_id -> its_ref_organization_type.id  [its_corespondent_type_organ_id_its_ref_organization_type_fk]
its_corespondent.updated_by -> users.id  [its_corespondent_updated_by_users_fk]
its_correction_type.created_by -> users.id  [its_correction_type_created_by_users_fk]
its_counter_control.control_org -> companies.id  [its_counter_control_control_org_companies_fk]
its_counter_control.created_by -> users.id  [its_counter_control_created_by_users_fk]
its_counter_control.stat -> its_req_stat.id  [its_counter_control_stat_its_req_stat_fk]
its_country.created_by -> users.id  [its_country_created_by_users_fk]
its_coupon_notification.audit_protects -> its_r_aud_audit_protects.id  [its_coupon_notification_audit_protects_its_r_aud_audit_prote_fk]
its_coupon_notification.company_id -> companies.id  [its_coupon_notification_company_id_companies_fk]
its_coupon_notification.created_by -> users.id  [its_coupon_notification_created_by_users_fk]
its_coupon_notification.held_accountable -> its_additional_order_tp_3.id  [its_coupon_notification_held_accountable_its_additional_orde_fk]
its_coupon_notification.its_d_aud_id -> its_d_aud.id  [its_coupon_notification_its_d_aud_id_its_d_aud_fk]
its_coupon_notification.performance_result -> its_r_aud_res_fix.id  [its_coupon_notification_performance_result_its_r_aud_res_fix_fk]
its_coupon_notification.place_compilation -> its_r_aud_picking.id  [its_coupon_notification_place_compilation_its_r_aud_picking_fk]
its_coupon_notification.project_id -> projects.id  [its_coupon_notification_project_id_projects_fk]
its_coupon_notification.representative_id -> users.id  [its_coupon_notification_representative_id_users_fk]
its_coupon_notification.req_id -> its_req.id  [its_coupon_notification_req_id_its_req_fk]
its_coupon_notification.sending_court -> its_r_aud_sent_court.id  [its_coupon_notification_sending_court_its_r_aud_sent_court_fk]
its_coupon_notification.staff_position_id -> staff_position.id  [its_coupon_notification_staff_position_id_staff_position_fk]
its_coupon_notification.stat_id -> its_req_stat.id  [its_coupon_notification_stat_id_its_req_stat_fk]
its_coupon_notification.stop_checking_before -> its_r_aud_terminated.id  [its_coupon_notification_stop_checking_before_its_r_aud_termi_fk]
its_coupon_notification.users_companies_id -> users_companies.id  [its_coupon_notification_users_companies_id_users_companies_fk]
its_coupon_notification_tp_1.file -> files.id  [its_coupon_notification_tp_1_file_files_fk]
its_coupon_notification_tp_1.its_coupon_notification_id -> its_coupon_notification.id  [its_coupon_notification_tp_1_its_coupon_notification_id_its__fk]
its_coupon_notification_tp_2.its_coupon_notification_id -> its_coupon_notification.id  [its_coupon_notification_tp_2_its_coupon_notification_id_its__fk]
its_currency.created_by -> users.id  [its_currency_created_by_users_fk]
its_d_atd_files.file_id -> files.id  [its_d_atd_files_file_id_files_fk]
its_d_aud.cli_id -> its_cli.id  [its_d_aud_cli_id_its_cli_fk]
its_d_aud.company_id -> companies.id  [its_d_aud_company_id_companies_fk]
its_d_aud.control_org -> its_departments.id  [its_d_aud_control_org_its_departments_fk]
its_d_aud.control_type_id -> its_r_aud_check_type.id  [its_d_aud_control_type_id_its_r_aud_check_type_fk]
its_d_aud.created_by -> users.id  [its_d_aud_created_by_users_fk]
its_d_aud.file_id -> files.id  [its_d_aud_file_id_files_fk]
its_d_aud.its_r_aut_type_id -> its_r_aut_type.id  [its_d_aud_its_r_aut_type_id_its_r_aut_type_fk]
its_d_aud.lang_d -> its_r_aud_lang.id  [its_d_aud_lang_d_its_r_aud_lang_fk]
its_d_aud.project_id -> projects.id  [its_d_aud_project_id_projects_fk]
its_d_aud.representative_id -> users.id  [its_d_aud_representative_id_users_fk]
its_d_aud.req_id -> its_req.id  [its_d_aud_req_id_its_req_fk]
its_d_aud.staff_position_id -> staff_position.id  [its_d_aud_staff_position_id_staff_position_fk]
its_d_aud.type_id -> its_r_aud_types_control.id  [its_d_aud_type_id_its_r_aud_types_control_fk]
its_d_aud.users_companies_id -> users_companies.id  [its_d_aud_users_companies_id_users_companies_fk]
its_d_aud_act_response.company_id -> companies.id  [its_d_aud_act_response_company_id_companies_fk]
its_d_aud_act_response.created_by -> users.id  [its_d_aud_act_response_created_by_users_fk]
its_d_aud_act_response.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_act_response_doc_priority_id_its_r_aud_doc_priorit_fk]
its_d_aud_act_response.its_d_aud_id -> its_d_aud.id  [its_d_aud_act_response_its_d_aud_id_its_d_aud_fk]
its_d_aud_act_response.project_id -> projects.id  [its_d_aud_act_response_project_id_projects_fk]
its_d_aud_act_response.representative_id -> users.id  [its_d_aud_act_response_representative_id_users_fk]
its_d_aud_act_response.req_id -> its_req.id  [its_d_aud_act_response_req_id_its_req_fk]
its_d_aud_act_response.staff_position_id -> staff_position.id  [its_d_aud_act_response_staff_position_id_staff_position_fk]
its_d_aud_act_response.users_companies_id -> users_companies.id  [its_d_aud_act_response_users_companies_id_users_companies_fk]
its_d_aud_add_task.company_id -> companies.id  [its_d_aud_add_task_company_id_companies_fk]
its_d_aud_add_task.created_by -> users.id  [its_d_aud_add_task_created_by_users_fk]
its_d_aud_add_task.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_add_task_doc_priority_id_its_r_aud_doc_priority_fk]
its_d_aud_add_task.its_d_aud_id -> its_d_aud.id  [its_d_aud_add_task_its_d_aud_id_its_d_aud_fk]
its_d_aud_add_task.project_id -> projects.id  [its_d_aud_add_task_project_id_projects_fk]
its_d_aud_add_task.representative_id -> users.id  [its_d_aud_add_task_representative_id_users_fk]
its_d_aud_add_task.req_id -> its_req.id  [its_d_aud_add_task_req_id_its_req_fk]
its_d_aud_add_task.staff_position_id -> staff_position.id  [its_d_aud_add_task_staff_position_id_staff_position_fk]
its_d_aud_add_task.users_companies_id -> users_companies.id  [its_d_aud_add_task_users_companies_id_users_companies_fk]
its_d_aud_adm.company_id -> companies.id  [its_d_aud_adm_company_id_companies_fk]
its_d_aud_adm.created_by -> users.id  [its_d_aud_adm_created_by_users_fk]
its_d_aud_adm.project_id -> projects.id  [its_d_aud_adm_project_id_projects_fk]
its_d_aud_adm.representative_id -> users.id  [its_d_aud_adm_representative_id_users_fk]
its_d_aud_adm.req_id -> its_req.id  [its_d_aud_adm_req_id_its_req_fk]
its_d_aud_adm.staff_position_id -> staff_position.id  [its_d_aud_adm_staff_position_id_staff_position_fk]
its_d_aud_adm.users_companies_id -> users_companies.id  [its_d_aud_adm_users_companies_id_users_companies_fk]
its_d_aud_aorm.company_id -> companies.id  [its_d_aud_aorm_company_id_companies_fk]
its_d_aud_aorm.created_by -> users.id  [its_d_aud_aorm_created_by_users_fk]
its_d_aud_aorm.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_aorm_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_aorm.obj_aud -> its_cli.id  [its_d_aud_aorm_obj_aud_its_cli_fk]
its_d_aud_aorm.project_id -> projects.id  [its_d_aud_aorm_project_id_projects_fk]
its_d_aud_aorm.representative_id -> users.id  [its_d_aud_aorm_representative_id_users_fk]
its_d_aud_aorm.req_id -> its_req.id  [its_d_aud_aorm_req_id_its_req_fk]
its_d_aud_aorm.staff_position_id -> staff_position.id  [its_d_aud_aorm_staff_position_id_staff_position_fk]
its_d_aud_aorm.users_companies_id -> users_companies.id  [its_d_aud_aorm_users_companies_id_users_companies_fk]
its_d_aud_ap_1.admin_penalties -> its_r_aud_adm_penalties.id  [its_d_aud_ap_1_admin_penalties_its_r_aud_adm_penalties_fk]
its_d_aud_ap_1.company_id -> companies.id  [its_d_aud_ap_1_company_id_companies_fk]
its_d_aud_ap_1.control_author_id -> its_r_aud_supervisory.id  [its_d_aud_ap_1_control_author_id_its_r_aud_supervisory_fk]
its_d_aud_ap_1.created_by -> users.id  [its_d_aud_ap_1_created_by_users_fk]
its_d_aud_ap_1.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_ap_1_doc_priority_id_its_r_aud_doc_priority_fk]
its_d_aud_ap_1.fio_committed_offense -> its_cli.id  [its_d_aud_ap_1_fio_committed_offense_its_cli_fk]
its_d_aud_ap_1.project_id -> projects.id  [its_d_aud_ap_1_project_id_projects_fk]
its_d_aud_ap_1.representative_id -> users.id  [its_d_aud_ap_1_representative_id_users_fk]
its_d_aud_ap_1.req_id -> its_req.id  [its_d_aud_ap_1_req_id_its_req_fk]
its_d_aud_ap_1.staff_position_id -> staff_position.id  [its_d_aud_ap_1_staff_position_id_staff_position_fk]
its_d_aud_ap_1.status -> its_r_aud_stat.id  [its_d_aud_ap_1_status_its_r_aud_stat_fk]
its_d_aud_ap_1.terminate_reas -> its_r_aud_terminated.id  [its_d_aud_ap_1_terminate_reas_its_r_aud_terminated_fk]
its_d_aud_ap_1.users_companies_id -> users_companies.id  [its_d_aud_ap_1_users_companies_id_users_companies_fk]
its_d_aud_ap_fl.its_d_aud_ap_1_id -> its_d_aud_ap_1.id  [its_d_aud_ap_fl_its_d_aud_ap_1_id_its_d_aud_ap_1_fk]
its_d_aud_auditors.full_name -> its_bi_users.id  [its_d_aud_auditors_full_name_its_bi_users_fk]
its_d_aud_auditors.its_d_aud_aorm_id -> its_d_aud_aorm.id  [its_d_aud_auditors_its_d_aud_aorm_id_its_d_aud_aorm_fk]
its_d_aud_auditors.job_title -> hr_position.id  [its_d_aud_auditors_job_title_hr_position_fk]
its_d_aud_auditors.job_title -> staff_position.id  [its_d_aud_auditors_job_title_staff_position_fk]
its_d_aud_auditors.organization -> companies.id  [its_d_aud_auditors_organization_companies_fk]
its_d_aud_av.company_id -> companies.id  [its_d_aud_av_company_id_companies_fk]
its_d_aud_av.created_by -> users.id  [its_d_aud_av_created_by_users_fk]
its_d_aud_av.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_av_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_av.object_audit_id -> its_cli.id  [its_d_aud_av_object_audit_id_its_cli_fk]
its_d_aud_av.project_id -> projects.id  [its_d_aud_av_project_id_projects_fk]
its_d_aud_av.representative_id -> users.id  [its_d_aud_av_representative_id_users_fk]
its_d_aud_av.req_id -> its_req.id  [its_d_aud_av_req_id_its_req_fk]
its_d_aud_av.staff_position_id -> staff_position.id  [its_d_aud_av_staff_position_id_staff_position_fk]
its_d_aud_av.users_companies_id -> users_companies.id  [its_d_aud_av_users_companies_id_users_companies_fk]
its_d_aud_av_1.company_id -> companies.id  [its_d_aud_av_1_company_id_companies_fk]
its_d_aud_av_1.control_body -> its_r_aud_supervisory.id  [its_d_aud_av_1_control_body_its_r_aud_supervisory_fk]
its_d_aud_av_1.created_by -> users.id  [its_d_aud_av_1_created_by_users_fk]
its_d_aud_av_1.place_ap -> its_r_aud_picking.id  [its_d_aud_av_1_place_ap_its_r_aud_picking_fk]
its_d_aud_av_1.priory_doc -> its_r_aud_doc_priority.id  [its_d_aud_av_1_priory_doc_its_r_aud_doc_priority_fk]
its_d_aud_av_1.project_id -> projects.id  [its_d_aud_av_1_project_id_projects_fk]
its_d_aud_av_1.pryori_doc -> its_r_aud_doc_priority.id  [its_d_aud_av_1_pryori_doc_its_r_aud_doc_priority_fk]
its_d_aud_av_1.representative_id -> users.id  [its_d_aud_av_1_representative_id_users_fk]
its_d_aud_av_1.req_id -> its_req.id  [its_d_aud_av_1_req_id_its_req_fk]
its_d_aud_av_1.staff_position_id -> staff_position.id  [its_d_aud_av_1_staff_position_id_staff_position_fk]
its_d_aud_av_1.users_companies_id -> users_companies.id  [its_d_aud_av_1_users_companies_id_users_companies_fk]
its_d_aud_av_1_file.file -> files.id  [its_d_aud_av_1_file_file_files_fk]
its_d_aud_av_1_file.its_d_aud_av_1_id -> its_d_aud_av_1.id  [its_d_aud_av_1_file_its_d_aud_av_1_id_its_d_aud_av_1_fk]
its_d_aud_av_1_victims.its_d_aud_av_1_id -> its_d_aud_av_1.id  [its_d_aud_av_1_victims_its_d_aud_av_1_id_its_d_aud_av_1_fk]
its_d_aud_av_1_witnesses.its_d_aud_av_1_id -> its_d_aud_av_1.id  [its_d_aud_av_1_witnesses_its_d_aud_av_1_id_its_d_aud_av_1_fk]
its_d_aud_av_audit.company_id -> companies.id  [its_d_aud_av_audit_company_id_companies_fk]
its_d_aud_av_audit.fio -> users.id  [its_d_aud_av_audit_fio_users_fk]
its_d_aud_av_audit.its_d_aud_av_id -> its_d_aud_av.id  [its_d_aud_av_audit_its_d_aud_av_id_its_d_aud_av_fk]
its_d_aud_av_audit.its_d_aud_ivi_id -> its_d_aud_ivi.id  [its_d_aud_av_audit_its_d_aud_ivi_id_its_d_aud_ivi_fk]
its_d_aud_av_audit.staff_id -> hr_position.id  [its_d_aud_av_audit_staff_id_hr_position_fk]
its_d_aud_av_ind.its_d_aud_av_id -> its_d_aud_av.id  [its_d_aud_av_ind_its_d_aud_av_id_its_d_aud_av_fk]
its_d_aud_based.based_id -> its_r_aud_based.id  [its_d_aud_based_based_id_its_r_aud_based_fk]
its_d_aud_based.based_init_id -> its_r_aud_initiator.id  [its_d_aud_based_based_init_id_its_r_aud_initiator_fk]
its_d_aud_based.its_d_aud_id -> its_d_aud.id  [its_d_aud_based_its_d_aud_id_its_d_aud_fk]
its_d_aud_bzk.company_id -> companies.id  [its_d_aud_bzk_company_id_companies_fk]
its_d_aud_bzk.created_by -> users.id  [its_d_aud_bzk_created_by_users_fk]
its_d_aud_bzk.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_bzk_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_bzk.object_audit_id -> its_cli.id  [its_d_aud_bzk_object_audit_id_its_cli_fk]
its_d_aud_bzk.project_id -> projects.id  [its_d_aud_bzk_project_id_projects_fk]
its_d_aud_bzk.representative_id -> users.id  [its_d_aud_bzk_representative_id_users_fk]
its_d_aud_bzk.req_id -> its_req.id  [its_d_aud_bzk_req_id_its_req_fk]
its_d_aud_bzk.staff_position_id -> staff_position.id  [its_d_aud_bzk_staff_position_id_staff_position_fk]
its_d_aud_bzk.users_companies_id -> users_companies.id  [its_d_aud_bzk_users_companies_id_users_companies_fk]
its_d_aud_bzk_audit.company_id -> companies.id  [its_d_aud_bzk_audit_company_id_companies_fk]
its_d_aud_bzk_audit.fio -> users.id  [its_d_aud_bzk_audit_fio_users_fk]
its_d_aud_bzk_audit.its_d_aud_bzk_id -> its_d_aud_bzk.id  [its_d_aud_bzk_audit_its_d_aud_bzk_id_its_d_aud_bzk_fk]
its_d_aud_bzk_audit.its_d_aud_isfifo_id -> its_d_aud_isfifo.id  [its_d_aud_bzk_audit_its_d_aud_isfifo_id_its_d_aud_isfifo_fk]
its_d_aud_bzk_audit.staff_id -> hr_position.id  [its_d_aud_bzk_audit_staff_id_hr_position_fk]
its_d_aud_bzk_sum_loan.its_d_aud_bzk_id -> its_d_aud_bzk.id  [its_d_aud_bzk_sum_loan_its_d_aud_bzk_id_its_d_aud_bzk_fk]
its_d_aud_cert_ent.company_id -> companies.id  [its_d_aud_cert_ent_company_id_companies_fk]
its_d_aud_cert_ent.company_id -> its_d_aud.id  [its_d_aud_cert_ent_company_id_its_d_aud_fk]
its_d_aud_cert_ent.control_org -> its_departments.id  [its_d_aud_cert_ent_control_org_its_departments_fk]
its_d_aud_cert_ent.created_by -> users.id  [its_d_aud_cert_ent_created_by_users_fk]
its_d_aud_cert_ent.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_cert_ent_doc_priority_id_its_r_aud_doc_priority_fk]
its_d_aud_cert_ent.its_d_aud_id -> its_d_aud.id  [its_d_aud_cert_ent_its_d_aud_id_its_d_aud_fk]
its_d_aud_cert_ent.project_id -> projects.id  [its_d_aud_cert_ent_project_id_projects_fk]
its_d_aud_cert_ent.representative_id -> users.id  [its_d_aud_cert_ent_representative_id_users_fk]
its_d_aud_cert_ent.req_id -> its_req.id  [its_d_aud_cert_ent_req_id_its_req_fk]
its_d_aud_cert_ent.staff_position_id -> staff_position.id  [its_d_aud_cert_ent_staff_position_id_staff_position_fk]
its_d_aud_cert_ent.users_companies_id -> users_companies.id  [its_d_aud_cert_ent_users_companies_id_users_companies_fk]
its_d_aud_cert_ent_file.file_id -> files.id  [its_d_aud_cert_ent_file_file_id_files_fk]
its_d_aud_cert_ent_file.its_d_aud_cert_ent_id -> its_d_aud_cert_ent.id  [its_d_aud_cert_ent_file_its_d_aud_cert_ent_id_its_d_aud_cert_fk]
its_d_aud_chak.company_id -> companies.id  [its_d_aud_chak_company_id_companies_fk]
its_d_aud_chak.created_by -> users.id  [its_d_aud_chak_created_by_users_fk]
its_d_aud_chak.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_chak_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_chak.object_audit_id -> its_cli.id  [its_d_aud_chak_object_audit_id_its_cli_fk]
its_d_aud_chak.project_id -> projects.id  [its_d_aud_chak_project_id_projects_fk]
its_d_aud_chak.representative_id -> users.id  [its_d_aud_chak_representative_id_users_fk]
its_d_aud_chak.req_id -> its_req.id  [its_d_aud_chak_req_id_its_req_fk]
its_d_aud_chak.staff_position_id -> staff_position.id  [its_d_aud_chak_staff_position_id_staff_position_fk]
its_d_aud_chak.users_companies_id -> users_companies.id  [its_d_aud_chak_users_companies_id_users_companies_fk]
its_d_aud_chak_audit.company_id -> companies.id  [its_d_aud_chak_audit_company_id_companies_fk]
its_d_aud_chak_audit.fio -> users.id  [its_d_aud_chak_audit_fio_users_fk]
its_d_aud_chak_audit.its_d_aud_ivir_id -> its_d_aud_ivi.id  [its_d_aud_chak_audit_its_d_aud_ivir_id_its_d_aud_ivi_fk]
its_d_aud_chak_audit.staff_id -> hr_position.id  [its_d_aud_chak_audit_staff_id_hr_position_fk]
its_d_aud_chak_auditor.company_id -> companies.id  [its_d_aud_chak_auditor_company_id_companies_fk]
its_d_aud_chak_auditor.fio -> users.id  [its_d_aud_chak_auditor_fio_users_fk]
its_d_aud_chak_auditor.its_d_aud_chak_id -> its_d_aud_chak.id  [its_d_aud_chak_auditor_its_d_aud_chak_id_its_d_aud_chak_fk]
its_d_aud_chak_auditor.its_d_aud_ivir_id -> its_d_aud_ivi.id  [its_d_aud_chak_auditor_its_d_aud_ivir_id_its_d_aud_ivi_fk]
its_d_aud_chak_auditor.staff_id -> hr_position.id  [its_d_aud_chak_auditor_staff_id_hr_position_fk]
its_d_aud_chak_statement.its_d_aud_chak_id -> its_d_aud_chak.id  [its_d_aud_chak_statement_its_d_aud_chak_id_its_d_aud_chak_fk]
its_d_aud_chak_statement.rdlink -> filter_set_dtl_defrefs.id  [its_d_aud_chak_statement_rdlink_filter_set_dtl_defrefs_fk]
its_d_aud_conclusion.company_id -> companies.id  [its_d_aud_conclusion_company_id_companies_fk]
its_d_aud_conclusion.condition -> its_r_aud_stat.id  [its_d_aud_conclusion_condition_its_r_aud_stat_fk]
its_d_aud_conclusion.control_org -> its_departments.id  [its_d_aud_conclusion_control_org_its_departments_fk]
its_d_aud_conclusion.created_by -> users.id  [its_d_aud_conclusion_created_by_users_fk]
its_d_aud_conclusion.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_conclusion_doc_priority_id_its_r_aud_doc_priority_fk]
its_d_aud_conclusion.its_d_aud_id -> its_d_aud.id  [its_d_aud_conclusion_its_d_aud_id_its_d_aud_fk]
its_d_aud_conclusion.priority -> its_r_aud_doc_priority.id  [its_d_aud_conclusion_priority_its_r_aud_doc_priority_fk]
its_d_aud_conclusion.project_id -> projects.id  [its_d_aud_conclusion_project_id_projects_fk]
its_d_aud_conclusion.representative_id -> users.id  [its_d_aud_conclusion_representative_id_users_fk]
its_d_aud_conclusion.req_id -> its_req.id  [its_d_aud_conclusion_req_id_its_req_fk]
its_d_aud_conclusion.staff_position_id -> staff_position.id  [its_d_aud_conclusion_staff_position_id_staff_position_fk]
its_d_aud_conclusion.users_companies_id -> users_companies.id  [its_d_aud_conclusion_users_companies_id_users_companies_fk]
its_d_aud_conclusion_tp_1.field1 -> files.id  [its_d_aud_conclusion_tp_1_field1_files_fk]
its_d_aud_conclusion_tp_1.file -> files.id  [its_d_aud_conclusion_tp_1_file_files_fk]
its_d_aud_conclusion_tp_1.its_d_aud_conclusion_id -> its_d_aud_conclusion.id  [its_d_aud_conclusion_tp_1_its_d_aud_conclusion_id_its_d_aud__fk]
its_d_aud_coupon.company_id -> companies.id  [its_d_aud_coupon_company_id_companies_fk]
its_d_aud_coupon.created_by -> users.id  [its_d_aud_coupon_created_by_users_fk]
its_d_aud_coupon.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_coupon_doc_priority_id_its_r_aud_doc_priority_fk]
